Id;jmeno;prijmeni;datumNarozeni;obor;bodyPrijimacihoRizeni;prijat;prumerZnamekMaturitniZkousky
1754;Brinna;Springthorpe;02.05.2002;2;77;false;1.08
1196;Jobina;Forbear;09.05.2000;1;20;false;1.95
1867;Brit;Houlson;16.05.2002;3;5;true;3.08
1160;Lawrence;Taks;25.12.1998;3;89;false;2.99
1577;Jennica;Balffye;03.01.2005;3;97;false;2.29
1470;Elmore;Dissman;20.12.1995;2;53;true;4.14
1057;Jennie;McCloughlin;02.05.2002;3;85;true;1.76
1287;Josee;Lenton;08.10.1995;1;27;false;1.6
1712;Stephannie;Rittelmeyer;20.04.1998;0;25;false;1.05
1319;Simmonds;Tighe;29.09.2003;1;32;false;4.12
1112;Nelli;Martineau;20.10.1995;4;5;true;4.7
1310;Celle;Balsdon;29.06.1997;4;2;true;2.31
1548;Denny;Mc Grath;23.10.1997;3;62;false;4.77
1594;Kalle;Meacher;25.06.1996;2;93;true;3.02
1030;Crosby;Lanigan;20.02.2004;3;29;true;3.53
1128;Bartholomeus;Considine;28.03.1996;2;6;true;1.27
1721;Ber;Skeermor;25.10.1998;1;15;false;4.88
1169;Zitella;Jearum;03.08.1999;2;39;true;1.01
1605;Jenilee;McKelvey;24.07.2001;1;36;true;3.89
1022;Maddie;Cortin;31.05.2003;3;29;true;2.96
1182;Martyn;Rothwell;29.07.2000;3;59;false;4.38
1108;Sly;Jacobowitz;29.06.1996;3;77;true;3.28
1864;Red;Annice;19.11.1997;3;71;false;3.6
1024;Flor;Sinnett;02.10.1998;0;5;true;4.25
1831;Berta;Strood;06.09.2000;2;87;true;2.11
1069;Penni;Clynman;01.01.2000;4;50;false;4.65
1285;Kirsten;Minico;05.06.1995;3;86;false;3.45
1666;Tanhya;Tunno;04.11.1996;0;1;true;2.04
1412;Ham;Scutchin;09.03.2000;0;16;false;3.16
1737;Emmye;Cheel;11.06.2003;2;93;false;4.02
1282;Amil;MacBean;08.07.1996;1;40;false;3.8
1817;Maryanne;Pattillo;28.05.1995;3;60;false;4.14
1406;Nicolea;Pyrah;11.08.1995;4;74;true;4.43
1761;Cyrill;Swarbrigg;15.05.2002;1;26;false;1.29
1569;Adella;Londing;07.10.2003;2;72;false;3.51
1737;Wang;Sollett;27.08.1997;4;83;false;1.61
1954;Cecil;Cancellario;16.09.1999;1;71;true;2.96
1372;Sarette;Jakubczyk;17.01.2002;4;41;false;1.18
1956;Brooks;Ricciardiello;31.01.2002;4;56;false;1.96
1995;Hermann;Stansall;15.01.1997;3;50;true;4.62
1113;Suzanna;Cattanach;06.05.1996;1;41;true;3.91
1957;Corrianne;Lind;13.03.2001;4;36;true;3.7
1374;Daune;Mandry;09.09.1998;0;63;false;2.23
1483;Kristel;Todarello;29.01.2000;4;77;true;2.54
1930;Bartholomew;Bustin;08.08.1999;1;41;false;3.96
1913;Marj;May;14.12.1998;1;61;true;3.35
1071;Evania;Bissell;27.05.1998;3;36;true;1.07
1706;Freddie;Connerry;15.03.2002;0;91;true;2.17
1971;Daphne;Westrey;26.12.1997;2;27;true;4.29
1009;Forrest;Course;08.02.1998;4;78;true;2.15
1368;Pepi;Blasdale;24.12.2002;4;77;false;2.24
1881;Anna;Pashbee;26.04.1997;4;98;false;3.31
1913;Germain;Calken;17.01.2000;3;73;true;4.99
1095;Sidnee;Micah;07.07.2004;0;38;true;1.67
1243;Mei;Temlett;11.02.2000;2;73;true;1.46
1291;Libbey;Iacomi;27.12.2002;4;50;false;3.12
1541;Arabele;Libbis;22.02.1999;1;91;true;3.96
1310;Hart;Eagling;05.11.2001;4;86;false;4.97
1479;Nicol;Hove;10.01.2003;4;14;false;2.05
1533;Cos;Cassam;20.11.1995;1;22;false;1.13
1592;Clarance;Carlisle;25.02.1996;1;5;true;2.22
1907;Wain;Walcher;23.12.2004;1;12;false;2.93
1003;Luciano;Dury;11.01.2000;2;80;true;4.18
1435;Kerr;McCuish;09.07.2002;2;73;false;4.54
1506;Hersch;Aldous;22.06.2003;3;99;false;2.94
1885;Shelden;Brewers;23.12.2000;1;11;false;1.27
1100;Desirae;Putten;06.09.2001;0;61;false;4.31
1864;Gregorius;Richardeau;17.01.1997;1;3;false;3.1
1354;Sheelah;Coltart;01.03.1996;1;54;true;2.29
1075;Janel;Lujan;22.04.2001;4;37;false;3.36
1787;Timoteo;Cansdale;03.10.2004;2;84;true;3.51
1155;Bridie;Chugg;24.10.2004;0;12;true;4.91
1152;Huntington;Jezard;04.02.2003;0;17;true;3.13
1547;Bernice;Woollard;23.04.2001;3;62;false;2.41
1132;Scottie;Simmance;13.02.2005;2;76;false;4.19
1432;Franklin;Hempshall;23.04.1995;3;68;true;2.58
1318;Bethena;Scorton;25.05.1995;4;39;false;1.53
1273;Dun;Kersaw;04.12.2000;1;60;false;4.41
1576;Titos;Brabant;11.01.1998;4;74;true;4.22
1127;Berny;Mulran;10.04.1995;4;57;true;4.25
1590;Dorothy;Gealy;28.06.2002;1;97;false;4.58
1292;Fleur;Argent;18.03.1998;1;48;false;2.7
